Id,SalePrice
1461,132500.08333333334
1462,144303.18367346938
1463,164242.68292682926
1464,192100.0
1465,200585.7142857143
1466,175158.29032258064
1467,199666.66666666666
1468,175158.29032258064
1469,193534.65454545454
1470,132500.08333333334
1471,193534.65454545454
1472,116564.23404255319
1473,116564.23404255319
1474,159800.0
1475,156422.22222222222
1476,317761.6666666667
1477,243685.085106383
1478,317761.6666666667
1479,243685.085106383
1480,483418.5
1481,243685.085106383
1482,200585.7142857143
1483,199666.66666666666
1484,193534.65454545454
1485,172230.0
1486,202480.4
1487,263500.0
1488,243685.085106383
1489,193534.65454545454
1490,209075.0
1491,193534.65454545454
1492,54250.0
1493,175158.29032258064
1494,243685.085106383
1495,291865.25
1496,205347.0588235294
1497,193534.65454545454
1498,148738.0
1499,148738.0
1500,84133.33333333333
1501,192100.0
1502,193534.65454545454
1503,328875.0
1504,157375.0
1505,205347.0588235294
1506,208957.75
1507,208957.75
1508,208957.75
1509,163938.88888888888
1510,144303.18367346938
1511,144303.18367346938
1512,187128.57142857142
1513,126081.81481481482
1514,164242.68292682926
1515,245277.77777777778
1516,163938.88888888888
1517,144303.18367346938
1518,126081.81481481482
1519,279500.0
1520,144303.18367346938
1521,144303.18367346938
1522,164242.68292682926
1523,116564.23404255319
1524,116564.23404255319
1525,132500.08333333334
1526,132500.08333333334
1527,116564.23404255319
1528,132500.08333333334
1529,144303.18367346938
1530,164242.68292682926
1531,143082.14285714287
1532,132500.08333333334
1533,144303.18367346938
1534,116564.23404255319
1535,159800.0
1536,119520.0
1537,97956.0
1538,166000.0
1539,166000.0
1540,105140.0
1541,144020.6
1542,130333.33333333333
1543,244537.2
1544,54250.0
1545,84133.33333333333
1546,116564.23404255319
1547,143082.14285714287
1548,143082.14285714287
1549,116564.23404255319
1550,130333.33333333333
1551,109095.0
1552,150817.625
1553,124500.0
1554,90620.0
1555,207500.0
1556,130500.0
1557,164242.68292682926
1558,87250.0
1559,143082.14285714287
1560,207500.0
1561,208957.75
1562,116564.23404255319
1563,132500.08333333334
1564,144303.18367346938
1565,163938.88888888888
1566,205347.0588235294
1567,87250.0
1568,208957.75
1569,163938.88888888888
1570,116564.23404255319
1571,143082.14285714287
1572,144303.18367346938
1573,205347.0588235294
1574,168035.0
1575,205347.0588235294
1576,183166.66666666666
1577,193534.65454545454
1578,144020.6
1579,132500.08333333334
