Id,SalePrice
1461,112446.86085319519
1462,154564.39833927155
1463,190266.72987937927
1464,194747.3697528839
1465,215795.69429969788
1466,172037.5303926468
1467,180049.37524986267
1468,158392.44923210144
1469,213616.14483833313
1470,112104.00621414185
1471,153181.8429698944
1472,93340.0060377121
1473,93924.97213554382
1474,144451.37193393707
1475,103090.1346540451
1476,381023.1239757538
1477,258448.0218219757
1478,318028.1248521805
1479,305995.13617420197
1480,483631.7895231247
1481,303245.7213315964
1482,203392.39363765717
1483,178193.0016565323
1484,159220.0264673233
1485,181886.9309310913
1486,189765.1715335846
1487,345313.5477132797
1488,215936.58602905273
1489,207968.71922683716
1490,262699.274764061
1491,197379.93926620483
1492,103840.64751815796
1493,192130.95288085938
1494,311740.12113666534
1495,293485.50894260406
1496,249070.0788640976
1497,179457.83122253418
1498,174362.70749759674
1499,170330.57972717285
1500,154867.74095916748
1501,191117.46103572845
1502,132777.3459033966
1503,18234702360.48652
1504,234978.40643310547
1505,227986.81532096863
1506,194850.45448303223
1507,255866.9118089676
1508,195308.25840091705
1509,156426.6200323105
1510,147708.726521492
1511,160824.0150642395
1512,181648.82674598694
1513,152860.84818077087
1514,171330.02386951447
1515,219575.35610961914
1516,153897.81079101562
1517,180679.06370162964
1518,125900.51277923584
1519,216440.96430015564
1520,127161.85202884674
1521,137282.58165454865
1522,187321.28887748718
1523,112531.6327495575
1524,128693.10732460022
1525,118944.26091766357
1526,106209.69509983063
1527,106143.88018131256
1528,132256.9843864441
1529,159917.6181125641
1530,206952.194149971
1531,112112.45604991913
1532,83676.51797485352
1533,161618.76966285706
1534,121834.79728412628
1535,153618.87242412567
1536,92637.58375835419
1537,56831.89134120941
1538,152846.2681760788
1539,215571.40984535217
1540,121753.85667896271
1541,142970.29391384125
1542,165055.99280261993
1543,196476.3630142212
1544,70467.32465076447
1545,114871.24140834808
1546,135444.88169670105
1547,125562.51943969727
1548,145858.4538373947
1549,113349.46072292328
1550,146801.46642684937
1551,105119.13926410675
1552,162935.4519739151
1553,150988.0297203064
1554,117955.82498455048
1555,163089.88934612274
1556,46890.466700553894
1557,132526.0301065445
1558,107368.34102344513
1559,54978.71510696411
1560,110831.54162502289
1561,139709.30695819855
1562,124289.20453262329
1563,130251.49038696289
1564,162988.25928592682
1565,149451.37639141083
1566,232921.59774780273
1567,76711.03567790985
1568,219205.90459823608
1569,137108.03645706177
1570,125175.62858772278
1571,95889.86261558533
1572,154903.6424293518
1573,276623.5544900894
1574,143654.1706905365
1575,238258.86889839172
1576,227603.14974212646
1577,182655.42232990265
1578,153281.2608346939
1579,144222.2998971939
1580,188704.76211547852
1581,146237.40422821045
1582,131576.3816318512
1583,280214.28439998627
1584,219100.99012756348
1585,128046.51555633545
1586,69046.28838348389
1587,110570.4473953247
1588,158995.30881881714
1589,102797.35481834412
1590,125990.59984397888
1591,90978.3499250412
1592,125889.42265987396
1593,119501.01972198486
1594,5792280964.973686
1595,114469.21816444397
1596,229875.86351394653
1597,211135.20113372803
1598,216371.48454666138
1599,184420.96438503265
1600,168002.73191547394
1601,63722.37075805664
1602,123530.40433979034
1603,44169.73191356659
1604,282331.58230113983
1605,224294.66178035736
1606,150130.89271450043
1607,167846.03381729126
1608,199996.17823696136
1609,189252.21153831482
1610,153318.47972774506
1611,129438.98573493958
1612,191597.91630840302
1613,163442.37997722626
1614,142174.21087551117
1615,93460.98901081085
1616,66794.98843097687
1617,83043.04911327362
1618,129344.26538467407
1619,127241.96124362946
1620,192345.336728096
1621,128719.55051326752
1622,146038.82551288605
1623,258858.71961593628
1624,200180.42042446136
1625,112507.0419845581
1626,171873.36373996735
1627,191365.73966121674
1628,277163.1482582092
1629,182447.25478172302
1630,385805.1065187454
1631,256539.26544857025
1632,262367.7765016556
1633,175999.11060142517
1634,188708.81997680664
1635,170534.01203536987
1636,144821.17612075806
1637,202900.9415998459
1638,170611.38643836975
1639,185299.82793712616
1640,238336.55623722076
1641,182491.4210882187
1642,242315.23510932922
1643,212177.45976638794
1644,238042.81409549713
1645,211221.7426815033
1646,150046.42336273193
1647,154444.71244049072
1648,129842.76190471649
1649,129324.68710899353
1650,117417.22334194183
1651,111933.52526855469
1652,98253.86983680725
1653,92826.95588111877
1654,143127.00284862518
1655,116357.24610614777
1656,147004.43050670624
1657,157383.19099903107
1658,148310.66913700104
1659,123215.38115596771
1660,150387.55441188812
1661,443632.0411262512
1662,397860.0037765503
1663,392122.26116371155
1664,504658.2394065857
1665,335720.7023229599
1666,339653.1842250824
1667,381813.7570924759
1668,359864.7480363846
1669,319140.52519512177
